image_path,skin_type,detected_conditions,acne_prob,acne_detected,blackheads_prob,blackheads_detected,dark spots_prob,dark spots_detected,dryness_prob,dryness_detected,normal_prob,normal_detected,oily_prob,oily_detected,pores_prob,pores_detected,wrinkles_prob,wrinkles_detected
data/raw_images/dataset\acne\pigmentation_0_6127_jpeg.rf.5c28814bb306ce671d5a2301cac7f738.jpg,normal,acne,0.854938805103302,True,0.1527441293001175,False,0.03559832274913788,False,0.014224011451005936,False,0.04212537407875061,False,0.0009500128799118102,False,0.04820747673511505,False,0.00682395463809371,False
data/raw_images/dataset\acne\pigmentation_0_6170_jpeg.rf.6d0d13fc28b5695cd2dd0bee65d5ee3f.jpg,dry,,0.49217966198921204,False,0.4905054271221161,False,0.1960652619600296,False,0.014651809819042683,False,0.013806352391839027,False,0.006117737386375666,False,0.11962675303220749,False,0.02483449876308441,False
data/raw_images/dataset\acne\pigmentation_0_6175_jpeg.rf.5c54e323895da99ff5d8496cc9b18a6c.jpg,dry,,0.4858609437942505,False,0.334112286567688,False,0.28896403312683105,False,0.005981058347970247,False,0.004137019626796246,False,0.0030928838532418013,False,0.23899179697036743,False,0.008904567919671535,False
data/raw_images/dataset\acne\pigmentation_0_6183_jpeg.rf.e043e480749cd7e1b7db8496d8450799.jpg,dry,,0.4129026532173157,False,0.3485729694366455,False,0.4707660675048828,False,0.010219447314739227,False,0.002062771935015917,False,0.0019975595641881227,False,0.009148751385509968,False,0.006959062069654465,False
data/raw_images/dataset\acne\pigmentation_0_6208_jpeg.rf.a187e2ad45010ba66f631f976d40c527.jpg,normal,acne,0.5509138703346252,True,0.4406045377254486,False,0.1463697999715805,False,0.0017768075922504067,False,0.0029987480957061052,False,0.0007888783584348857,False,0.10801997035741806,False,0.014419098384678364,False
data/raw_images/dataset\acne\pigmentation_0_6209_jpeg.rf.e6ed10686ee11b6ece0c40792960526f.jpg,normal,acne,0.67085862159729,True,0.24074548482894897,False,0.12298442423343658,False,0.00046297258813865483,False,0.0013440953334793448,False,0.00012162304483354092,False,0.19929488003253937,False,0.0012741661630570889,False
data/raw_images/dataset\acne\pigmentation_0_6226_jpeg.rf.46e2479fe8724287fe993e8726d5f20f.jpg,dry,"acne, dark spots",0.5305078029632568,True,0.11841835081577301,False,0.5648178458213806,True,0.010607501491904259,False,0.005720393266528845,False,0.0020993563812226057,False,0.027453696355223656,False,0.006538261193782091,False
data/raw_images/dataset\acne\pigmentation_0_6253_jpeg.rf.c767bd006f8e857ce7f3b77c1899206d.jpg,dry,blackheads,0.4326190948486328,False,0.7949891090393066,True,0.054542191326618195,False,0.001887877588160336,False,0.0015465219039469957,False,0.0006563921924680471,False,0.014088190160691738,False,0.006734494119882584,False
data/raw_images/dataset\acne\pigmentation_0_6257_jpeg.rf.3d3775a1f275b5e49234ef78dd033eaa.jpg,oily,,0.1401059478521347,False,0.40897801518440247,False,0.4376782476902008,False,0.01211733277887106,False,0.009070141240954399,False,0.013108428567647934,False,0.2440176159143448,False,0.007278916426002979,False
data/raw_images/dataset\acne\pigmentation_0_6264_jpeg.rf.389dcd7c7a92946ad0bc3e0becc28146.jpg,normal,acne,0.5878435373306274,True,0.4590696394443512,False,0.137131005525589,False,0.0016977288760244846,False,0.0022950582206249237,False,0.0007829276146367192,False,0.10355164110660553,False,0.008476882241666317,False
data/raw_images/dataset\acne\pigmentation_0_6270_jpeg.rf.0dc4d079c04604a45fcab0875ab559c9.jpg,normal,acne,0.8451416492462158,True,0.12996889650821686,False,0.11005301773548126,False,0.0007595308707095683,False,0.0031609749421477318,False,9.6807700174395e-05,False,0.09472919255495071,False,0.002247064607217908,False
data/raw_images/dataset\acne\pigmentation_0_6289_jpeg.rf.8271268ec8ce4fa9266670088f11358b.jpg,normal,dark spots,0.25930124521255493,False,0.020704641938209534,False,0.793828547000885,True,0.002697497373446822,False,0.013282776810228825,False,0.0029675753321498632,False,0.010104499757289886,False,0.019342955201864243,False
data/raw_images/dataset\acne\pigmentation_0_6312_jpeg.rf.e2fe0a9786b75ef952deeeaa179020a8.jpg,oily,,0.09984087198972702,False,0.1983107626438141,False,0.4313398599624634,False,0.030797021463513374,False,0.04501775652170181,False,0.06968925148248672,False,0.0047437832690775394,False,0.11491004377603531,False
data/raw_images/dataset\acne\pigmentation_0_6324_jpeg.rf.90f2a2220181599b3a18ab3bad014d15.jpg,normal,acne,0.6601699590682983,True,0.05260610952973366,False,0.06134900823235512,False,0.03845525160431862,False,0.04300118237733841,False,0.013938122428953648,False,0.006603733636438847,False,0.2435590773820877,False
data/raw_images/dataset\acne\pigmentation_0_6343_jpeg.rf.28ae0682780d5cd971e44926e2d77ac2.jpg,oily,,0.310925155878067,False,0.4699894189834595,False,0.3285936415195465,False,0.005479859188199043,False,0.0038961581885814667,False,0.005526027642190456,False,0.17829741537570953,False,0.008370972238481045,False
data/raw_images/dataset\acne\pigmentation_0_6345_jpeg.rf.e3b407c987b4fbc862541255ce300373.jpg,normal,acne,0.756013810634613,True,0.22144652903079987,False,0.12331806868314743,False,0.000528502045199275,False,0.0012728160945698619,False,0.00010467845277162269,False,0.10040115565061569,False,0.002264355542138219,False
data/raw_images/dataset\acne\pigmentation_0_6350_jpeg.rf.13cf6d7f137609fcba11c2e178518beb.jpg,oily,blackheads,0.16972807049751282,False,0.5487591624259949,True,0.33633679151535034,False,0.017289025709033012,False,0.008170019835233688,False,0.01733456552028656,False,0.16851560771465302,False,0.00814931932836771,False
data/raw_images/dataset\acne\pigmentation_0_635_jpeg.rf.e28ae109dca864987533c59c21aeec42.jpg,dry,acne,0.5569452047348022,True,0.18014781177043915,False,0.3773796260356903,False,0.043890535831451416,False,0.004550120793282986,False,0.002677438547834754,False,0.009963573887944221,False,0.013386625796556473,False
data/raw_images/dataset\acne\pigmentation_0_6418_jpeg.rf.1059051759f0254f770bf59db258f4ca.jpg,dry,dark spots,0.3440523147583008,False,0.3941245973110199,False,0.5911037921905518,True,0.003608972765505314,False,0.0012180627090856433,False,0.0010894336737692356,False,0.016384655609726906,False,0.0016652316553518176,False
data/raw_images/dataset\acne\pigmentation_0_6440_jpeg.rf.4fc1f730ecd55a9c1a49423e72ed5000.jpg,dry,dark spots,0.4807824194431305,False,0.19852052628993988,False,0.5218929052352905,True,0.010633055120706558,False,0.004407270811498165,False,0.0032553046476095915,False,0.09303846955299377,False,0.017567293718457222,False
data/raw_images/dataset\acne\pigmentation_0_6446_jpeg.rf.95bc7575c5901f96fff926d4f55db3fc.jpg,dry,dark spots,0.3990430533885956,False,0.09121482819318771,False,0.5994977355003357,True,0.1453620195388794,False,0.031342629343271255,False,0.00421565817669034,False,0.011016958393156528,False,0.01038044411689043,False
data/raw_images/dataset\acne\pigmentation_0_6481_jpeg.rf.93a457e73a359d8c217759c4fedce3db.jpg,normal,"acne, blackheads",0.6420289278030396,True,0.5213621854782104,True,0.07527148723602295,False,0.002355343895033002,False,0.004503956530243158,False,0.0005718536558561027,False,0.04817568510770798,False,0.0047841910272836685,False
data/raw_images/dataset\acne\pigmentation_0_6488_jpeg.rf.53c25f21aa484af57ce0ce3f185b36cc.jpg,oily,,0.11490042507648468,False,0.2748602330684662,False,0.2408333718776703,False,0.09251387417316437,False,0.18615013360977173,False,0.25315332412719727,False,0.00923931784927845,False,0.08847493678331375,False
data/raw_images/dataset\acne\pigmentation_0_6502_jpeg.rf.303622ef631d8310cc2b08c8c82afdf9.jpg,normal,acne,0.5380752086639404,True,0.08126160502433777,False,0.16123920679092407,False,0.009958580136299133,False,0.09649990499019623,False,0.0019291110802441835,False,0.1926678568124771,False,0.002032054355368018,False
data/raw_images/dataset\acne\pigmentation_0_6505_jpeg.rf.c262001712aa1c46b83dae15b30e80ee.jpg,oily,,0.07460107654333115,False,0.3928506076335907,False,0.4047990143299103,False,0.05908909812569618,False,0.0591263622045517,False,0.1273219734430313,False,0.01337471604347229,False,0.01734820008277893,False
data/raw_images/dataset\acne\pigmentation_0_6510_jpeg.rf.4b8a8c33b71b3e0162b0cad1bf415a1a.jpg,oily,blackheads,0.20107978582382202,False,0.6144794225692749,True,0.2972259521484375,False,0.00699565839022398,False,0.0035839227493852377,False,0.008873233571648598,False,0.14149820804595947,False,0.004330319818109274,False
data/raw_images/dataset\acne\pigmentation_0_651_jpeg.rf.91c7cc393db71d814788c36dea59040d.jpg,normal,acne,0.8435955047607422,True,0.1176028847694397,False,0.1082443818449974,False,0.004912910982966423,False,0.006615032441914082,False,0.0003497613943181932,False,0.04265968129038811,False,0.034857962280511856,False
data/raw_images/dataset\acne\pigmentation_0_6528_jpeg.rf.1c4337d987e957653dd4f2a25274871e.jpg,dry,,0.21040786802768707,False,0.05355096980929375,False,0.22791728377342224,False,0.46351319551467896,False,0.20217227935791016,False,0.024770718067884445,False,0.0025396370328962803,False,0.009341564029455185,False
data/raw_images/dataset\acne\pigmentation_0_6541_jpeg.rf.8bd9f81502a5f291527a0de160a148e3.jpg,normal,acne,0.5783310532569885,True,0.01999032124876976,False,0.2930855453014374,False,0.0321941152215004,False,0.07371528446674347,False,0.02378828637301922,False,0.0020817955955863,False,0.0008629230433143675,False
data/raw_images/dataset\acne\pigmentation_0_6547_jpeg.rf.8ce3615a49430d6314934e755fc78042.jpg,normal,acne,0.7232369184494019,True,0.20352554321289062,False,0.07421639561653137,False,0.003428103169426322,False,0.014288096688687801,False,0.0010708622867241502,False,0.22766529023647308,False,0.011051440611481667,False
data/raw_images/dataset\acne\pigmentation_0_6561_jpeg.rf.4c25a2c08773859cf25424cd7136d6ce.jpg,normal,,0.41411757469177246,False,0.49742069840431213,False,0.16866189241409302,False,0.005104746203869581,False,0.008214745670557022,False,0.0021911687217652798,False,0.13160355389118195,False,0.008558152243494987,False
data/raw_images/dataset\acne\pigmentation_0_6566_jpeg.rf.d039573647295851bc0618b065666760.jpg,dry,dark spots,0.18103748559951782,False,0.10284927487373352,False,0.7494013905525208,True,0.0260535329580307,False,0.020655043423175812,False,0.02454369142651558,False,0.023029329255223274,False,0.008944487199187279,False
data/raw_images/dataset\acne\pigmentation_0_6569_jpeg.rf.f00c0ec38d237031c8c6612025a2f22c.jpg,dry,,0.36809638142585754,False,0.37588414549827576,False,0.4770905077457428,False,0.008880558423697948,False,0.0027536454144865274,False,0.0028160533402115107,False,0.022260287776589394,False,0.0059637026861310005,False
data/raw_images/dataset\acne\pigmentation_0_6570_jpeg.rf.3eba730761ef72631caf4ebb1df85716.jpg,normal,acne,0.6026175618171692,True,0.13351128995418549,False,0.44060850143432617,False,0.00805719941854477,False,0.0186847522854805,False,0.006151522975414991,False,0.05080149695277214,False,0.0032273479737341404,False
data/raw_images/dataset\acne\pigmentation_0_6584_jpeg.rf.f78804288f3120b7c9d8dad636e60c8a.jpg,normal,acne,0.6044687628746033,True,0.054677244275808334,False,0.2823426127433777,False,0.011532263830304146,False,0.07546228915452957,False,0.006719919852912426,False,0.13158725202083588,False,0.012121728621423244,False
data/raw_images/dataset\acne\pigmentation_0_6586_jpeg.rf.b4d1077338bf32be7a9eb782091b6796.jpg,normal,dark spots,0.4442794919013977,False,0.04460706561803818,False,0.6086068153381348,True,0.01127686072140932,False,0.08266209810972214,False,0.005133769940584898,False,0.02247655764222145,False,0.005350470542907715,False
data/raw_images/dataset\acne\pigmentation_0_659_jpeg.rf.747a838bbd72cce57505dcae102441f0.jpg,dry,blackheads,0.47526657581329346,False,0.5204002261161804,True,0.24912823736667633,False,0.0055450922809541225,False,0.003666210686787963,False,0.001490202615968883,False,0.03579871356487274,False,0.005523551721125841,False
data/raw_images/dataset\acne\pigmentation_0_6620_jpeg.rf.2b6f46628d98e95e9868f76977727ff4.jpg,normal,acne,0.5211825370788574,True,0.2913791537284851,False,0.2890288829803467,False,0.002018383704125881,False,0.002295569283887744,False,0.0010122769745066762,False,0.19965705275535583,False,0.003789109643548727,False
data/raw_images/dataset\acne\pigmentation_0_6630_jpeg.rf.30a840691a95c75010989f2be329f1e1.jpg,dry,acne,0.5453986525535583,True,0.3876686096191406,False,0.20987634360790253,False,0.0012932219542562962,False,0.001208205008879304,False,0.0006483333418145776,False,0.15381503105163574,False,0.005304259248077869,False
data/raw_images/dataset\acne\pigmentation_0_6641_jpeg.rf.ba9879f78556124c43073fc6b0acb343.jpg,normal,acne,0.8009151220321655,True,0.219382181763649,False,0.07658427953720093,False,0.001151973381638527,False,0.0037138722836971283,False,0.00022875213471706957,False,0.10720965266227722,False,0.0035394211299717426,False
data/raw_images/dataset\acne\pigmentation_0_6648_jpeg.rf.95db317fdc08061d8e303ed13f5eacde.jpg,dry,acne,0.6901286840438843,True,0.2966788113117218,False,0.21980683505535126,False,0.001445653149858117,False,0.0014136502286419272,False,0.00043266694410704076,False,0.07126875966787338,False,0.007369927130639553,False
data/raw_images/dataset\acne\pigmentation_0_6650_jpeg.rf.378ce4af13cf09f2fa35fd33488efa02.jpg,normal,acne,0.7351428866386414,True,0.2809090316295624,False,0.10220859944820404,False,0.0006500998861156404,False,0.0017569251358509064,False,0.00016215647337958217,False,0.1115429475903511,False,0.005262562073767185,False
data/raw_images/dataset\acne\pigmentation_0_6657_jpeg.rf.042304a1fb28de07c3bf2b6148a612f2.jpg,normal,acne,0.8773388862609863,True,0.05415116995573044,False,0.12035714834928513,False,0.010349410586059093,False,0.030389180406928062,False,0.0014976334059610963,False,0.022474294528365135,False,0.0020736055448651314,False
data/raw_images/dataset\acne\pigmentation_0_6672_jpeg.rf.941d5bc237abb74e11ca55194cce9fdf.jpg,normal,,0.49991416931152344,False,0.3432263433933258,False,0.10654372721910477,False,0.005117420572787523,False,0.007265593856573105,False,0.002792672486975789,False,0.34042873978614807,False,0.019396252930164337,False
data/raw_images/dataset\acne\pigmentation_0_6678_jpeg.rf.6589efd014fe0dfc2da6a42ae2fedf4d.jpg,dry,,0.36430221796035767,False,0.39099928736686707,False,0.281477689743042,False,0.0026904407422989607,False,0.00254675536416471,False,0.0016435901634395123,False,0.24963919818401337,False,0.004113305360078812,False
data/raw_images/dataset\acne\pigmentation_0_6712_jpeg.rf.1eaed5aee4f586e2f06b8e1025291944.jpg,oily,pores,0.1499718576669693,False,0.30752497911453247,False,0.1986401379108429,False,0.010470888577401638,False,0.005742351524531841,False,0.011793448589742184,False,0.6446965932846069,True,0.012114985845983028,False
data/raw_images/dataset\acne\pigmentation_0_6734_jpeg.rf.71758d754817d095ada1c6cc25dbbb36.jpg,dry,,0.4976988136768341,False,0.34352588653564453,False,0.3771860897541046,False,0.007550760172307491,False,0.006183014251291752,False,0.005586559884250164,False,0.11976862698793411,False,0.011948284693062305,False
data/raw_images/dataset\acne\pigmentation_0_6739_jpeg.rf.32e9d65fc9fadb072c6ae34dcfd54175.jpg,dry,acne,0.5360469222068787,True,0.19938436150550842,False,0.4408428966999054,False,0.01143329031765461,False,0.005724191665649414,False,0.0014326157979667187,False,0.04211851581931114,False,0.010702574625611305,False
data/raw_images/dataset\acne\pigmentation_0_6740_jpeg.rf.d9999afee380906b7107df3f7e227b5f.jpg,normal,acne,0.6455003619194031,True,0.08985411375761032,False,0.16466374695301056,False,0.00842612236738205,False,0.1085076704621315,False,0.0014252390246838331,False,0.15508103370666504,False,0.0021405627485364676,False
data/raw_images/dataset\acne\pigmentation_0_6744_jpeg.rf.a0903c8cc1a40ab2064e0956d1d48cfd.jpg,dry,acne,0.5938385128974915,True,0.20724238455295563,False,0.39176636934280396,False,0.004037452396005392,False,0.0029333001002669334,False,0.000400233780965209,False,0.021463222801685333,False,0.0037527140229940414,False
data/raw_images/dataset\acne\pigmentation_0_6769_jpeg.rf.4833610614827ccfb64bba6ad25e659b.jpg,normal,acne,0.8263629674911499,True,0.0570574551820755,False,0.019105833023786545,False,0.028820695355534554,False,0.07316514104604721,False,0.001339827198535204,False,0.024090230464935303,False,0.050545353442430496,False
data/raw_images/dataset\acne\pigmentation_0_6784_jpeg.rf.84436316af25f0d9b6ba848b889cbf9c.jpg,dry,acne,0.5301476716995239,True,0.20341427624225616,False,0.40559718012809753,False,0.05831151828169823,False,0.015071636997163296,False,0.00825271476060152,False,0.013621848076581955,False,0.019228871911764145,False
data/raw_images/dataset\acne\pigmentation_0_6785_jpeg.rf.9df740c94d43639918783551f389d8c3.jpg,dry,dark spots,0.37118813395500183,False,0.17429648339748383,False,0.6864424347877502,True,0.03587846830487251,False,0.006041749846190214,False,0.0035282885655760765,False,0.013309434056282043,False,0.014097207225859165,False
data/raw_images/dataset\acne\pigmentation_0_6791_jpeg.rf.f8df4db848ac26ba258969e0e6af4e18.jpg,oily,dark spots,0.19302614033222198,False,0.3667007088661194,False,0.6386172771453857,True,0.004135609604418278,False,0.003733990015462041,False,0.0044660260900855064,False,0.05577947944402695,False,0.0009431837825104594,False
data/raw_images/dataset\acne\pigmentation_0_6798_jpeg.rf.7d04892fbd12e37af32a5684109963d5.jpg,normal,acne,0.5983109474182129,True,0.3736913204193115,False,0.15620288252830505,False,0.0007766204071231186,False,0.001851843437179923,False,0.00026501872343942523,False,0.14958013594150543,False,0.0021116933785378933,False
data/raw_images/dataset\acne\pigmentation_0_6824_jpeg.rf.b0cce4038d6ed73e26d981c825f65c63.jpg,dry,dark spots,0.32435280084609985,False,0.316064715385437,False,0.5715577006340027,True,0.014239496551454067,False,0.006035636179149151,False,0.006840657442808151,False,0.10816066712141037,False,0.015402683056890965,False
data/raw_images/dataset\acne\pigmentation_0_6829_jpeg.rf.c1e9da310d700493e03147b62dace4be.jpg,dry,,0.3020928204059601,False,0.4351269006729126,False,0.35698118805885315,False,0.004301003180444241,False,0.0028944264631718397,False,0.003803119296208024,False,0.1867033690214157,False,0.00478395726531744,False
data/raw_images/dataset\acne\pigmentation_0_6830_jpeg.rf.653903b2fd41aa96b4ac7244722a6f94.jpg,dry,dark spots,0.15473708510398865,False,0.19807256758213043,False,0.7009135484695435,True,0.05112914741039276,False,0.021740583702921867,False,0.012428758665919304,False,0.013100935146212578,False,0.0016400478780269623,False
data/raw_images/dataset\acne\pigmentation_0_6836_jpeg.rf.58c084c6cf83371644f3526b3bae6cdb.jpg,dry,blackheads,0.2227294147014618,False,0.565744161605835,True,0.37189415097236633,False,0.016089869663119316,False,0.008499404415488243,False,0.007525083143264055,False,0.056093327701091766,False,0.01092358399182558,False
data/raw_images/dataset\acne\pigmentation_0_6844_jpeg.rf.870066abef2d77af64f2ed3e927a12c9.jpg,dry,"acne, dark spots",0.5425321459770203,True,0.11257410794496536,False,0.5289371609687805,True,0.006608427502214909,False,0.004114866256713867,False,0.0007633144850842655,False,0.02867772802710533,False,0.0126901064068079,False
data/raw_images/dataset\acne\pigmentation_0_6846_jpeg.rf.1e5c601fa77b0b6db45d316ced16c2c4.jpg,normal,acne,0.7709762454032898,True,0.07933927327394485,False,0.11191605776548386,False,0.014430291950702667,False,0.08225419372320175,False,0.00919288583099842,False,0.07914361357688904,False,0.003052916144952178,False
data/raw_images/dataset\acne\pigmentation_0_6855_jpeg.rf.f4baa09c0e84d86f559e0d59aae3ce5b.jpg,dry,blackheads,0.33242660760879517,False,0.5169402956962585,True,0.37620505690574646,False,0.007411537226289511,False,0.005241918843239546,False,0.007387133780866861,False,0.07619907706975937,False,0.023733945563435555,False
data/raw_images/dataset\acne\pigmentation_0_6858_jpeg.rf.be119b369f382f4f97e2e99a4c8cf5f6.jpg,normal,acne,0.5110617280006409,True,0.46064332127571106,False,0.19187568128108978,False,0.003162994747981429,False,0.004039891995489597,False,0.0011304622748866677,False,0.010500514879822731,False,0.042193762958049774,False
data/raw_images/dataset\acne\pigmentation_0_6859_jpeg.rf.a6823a2f201fdfd64d6dd9e7e047478f.jpg,normal,acne,0.7793741226196289,True,0.2163461446762085,False,0.11100789159536362,False,0.0009840895654633641,False,0.0019084939267486334,False,0.00018667429685592651,False,0.1138879731297493,False,0.005213318392634392,False
data/raw_images/dataset\acne\pigmentation_0_6875_jpeg.rf.3017ef79890ef1df7e4ac0afa4c9c88a.jpg,dry,blackheads,0.28882837295532227,False,0.5011025071144104,True,0.2894383370876312,False,0.0024127718061208725,False,0.0018403655849397182,False,0.0017014016630128026,False,0.2065783441066742,False,0.001207792549394071,False
data/raw_images/dataset\acne\pigmentation_0_6887_jpeg.rf.e1ffc829b3243445a4e2de33d750c119.jpg,dry,blackheads,0.0840604156255722,False,0.6856052875518799,True,0.36076533794403076,False,0.01820334792137146,False,0.007735267281532288,False,0.0137164993211627,False,0.03701905906200409,False,0.006316946819424629,False
data/raw_images/dataset\acne\pigmentation_0_6888_jpeg.rf.05822caf475e7e13f8059e967685be0a.jpg,normal,acne,0.7343171238899231,True,0.0935201495885849,False,0.3309152126312256,False,0.004833444952964783,False,0.006672248709946871,False,0.0009880384895950556,False,0.07313155382871628,False,0.017977967858314514,False
data/raw_images/dataset\acne\pigmentation_0_6896_jpeg.rf.2d078ec79d453ea2727af386c1a4e157.jpg,dry,acne,0.7090998888015747,True,0.07887787371873856,False,0.47271886467933655,False,0.01336063351482153,False,0.0020490072201937437,False,0.00042384272092022,False,0.007081556133925915,False,0.006090965587645769,False
data/raw_images/dataset\acne\pigmentation_0_6899_jpeg.rf.7561340ee287a984fb4a5856ca933dc3.jpg,oily,pores,0.151193305850029,False,0.43428686261177063,False,0.24274908006191254,False,0.00945249106734991,False,0.004921688698232174,False,0.010118507780134678,False,0.5316658616065979,True,0.007432930637151003,False
data/raw_images/dataset\acne\pigmentation_0_6902_jpeg.rf.2bab9c60be965d20bf68114baebece82.jpg,dry,acne,0.6061913371086121,True,0.12223661690950394,False,0.4209141135215759,False,0.027808664366602898,False,0.010544885881245136,False,0.0025983736850321293,False,0.026974428445100784,False,0.024239173159003258,False
data/raw_images/dataset\acne\pigmentation_0_6906_jpeg.rf.9864a9f30a4b1bd5c7234c0e1bd418d6.jpg,oily,,0.12520386278629303,False,0.3931068778038025,False,0.42465734481811523,False,0.03943260386586189,False,0.02654510922729969,False,0.06104760989546776,False,0.17114970088005066,False,0.023522252216935158,False
data/raw_images/dataset\acne\pigmentation_0_6910_jpeg.rf.1fad180dca8853e951107c7418499cad.jpg,normal,blackheads,0.3999086320400238,False,0.6233474016189575,True,0.15582121908664703,False,0.003473881632089615,False,0.003813504707068205,False,0.0019585087429732084,False,0.08657537400722504,False,0.01701447367668152,False
data/raw_images/dataset\acne\pigmentation_0_6912_jpeg.rf.7b223f2938792e452def5c0fa05497b4.jpg,dry,dark spots,0.10998538136482239,False,0.3274366557598114,False,0.6981695890426636,True,0.010344985872507095,False,0.00703367218375206,False,0.008231359533965588,False,0.01664927788078785,False,0.017212793231010437,False
data/raw_images/dataset\acne\pigmentation_0_6919_jpeg.rf.be34962e3c2063da4c50711471e6e7f1.jpg,dry,acne,0.6585389971733093,True,0.07414639741182327,False,0.3898482620716095,False,0.006158724892884493,False,0.004331691190600395,False,0.0005060734110884368,False,0.09390971064567566,False,0.005035566631704569,False
data/raw_images/dataset\acne\pigmentation_0_6937_jpeg.rf.b05513295fdc662e7736c3c536f9e1a0.jpg,dry,pores,0.15774309635162354,False,0.38727590441703796,False,0.2661239206790924,False,0.007102929055690765,False,0.003768258960917592,False,0.006839173845946789,False,0.5106226801872253,True,0.008295179344713688,False
data/raw_images/dataset\acne\pigmentation_0_6938_jpeg.rf.a38105c088e4c9fadeb4ea07cb389d14.jpg,oily,,0.3311214745044708,False,0.41477546095848083,False,0.3870353102684021,False,0.010193945840001106,False,0.007370296865701675,False,0.01080730464309454,False,0.1568210870027542,False,0.018848953768610954,False
data/raw_images/dataset\acne\pigmentation_0_6944_jpeg.rf.9acde752f3a701b527fe26a28839ad20.jpg,dry,acne,0.6444131135940552,True,0.30298030376434326,False,0.18728706240653992,False,0.009185375645756721,False,0.00818432867527008,False,0.0022044163197278976,False,0.11002891510725021,False,0.01734926551580429,False
data/raw_images/dataset\acne\pigmentation_0_6945_jpeg.rf.adda923208d71563304aa6136446c74e.jpg,dry,blackheads,0.2918218970298767,False,0.7622484564781189,True,0.1131667047739029,False,0.0015452067600563169,False,0.0015129931271076202,False,0.0011609470238909125,False,0.07987940311431885,False,0.004087784327566624,False
data/raw_images/dataset\acne\pigmentation_0_6958_jpeg.rf.d45e483580501c70554a18c93976eb4c.jpg,oily,oily,0.023338114842772484,False,0.022232485935091972,False,0.11607488989830017,False,0.26842477917671204,False,0.08039107173681259,False,0.6206483840942383,True,0.0008386156405322254,False,0.0019969064742326736,False
data/raw_images/dataset\acne\pigmentation_0_6965_jpeg.rf.152f4af7652d7b4bdc2bff127c9ecd74.jpg,dry,,0.41501814126968384,False,0.4439290761947632,False,0.3632459044456482,False,0.018134482204914093,False,0.006236547138541937,False,0.00367207289673388,False,0.03839082270860672,False,0.005750191863626242,False
data/raw_images/dataset\acne\pigmentation_0_6975_jpeg.rf.456094bfdf0071be74f207e4c4e573e2.jpg,dry,dark spots,0.13962402939796448,False,0.03827080503106117,False,0.6659793853759766,True,0.126152902841568,False,0.0724961906671524,False,0.07160704582929611,False,0.006050667259842157,False,0.004738037008792162,False
data/raw_images/dataset\acne\pigmentation_0_7008_jpeg.rf.559193009bf1e7f60c30a97e651df5af.jpg,dry,acne,0.736013650894165,True,0.04618309065699577,False,0.03289247304201126,False,0.023426640778779984,False,0.01530122384428978,False,0.0005374451284296811,False,0.19398079812526703,False,0.022488467395305634,False
data/raw_images/dataset\acne\pigmentation_0_7018_jpeg.rf.6c50936883670d03a1f04cb3b3c29344.jpg,dry,,0.3684125542640686,False,0.3775990903377533,False,0.2951582372188568,False,0.0020534181967377663,False,0.0019822970498353243,False,0.0013283847365528345,False,0.24107758700847626,False,0.003045029705390334,False
data/raw_images/dataset\acne\pigmentation_0_7021_jpeg.rf.b761c11bcc9dd2ec3223453fab95fccf.jpg,dry,,0.3529090881347656,False,0.4546424448490143,False,0.31670528650283813,False,0.002302455250173807,False,0.0018270219443365932,False,0.0015452876687049866,False,0.19096635282039642,False,0.0034452981781214476,False
data/raw_images/dataset\acne\pigmentation_0_7040_jpeg.rf.3201ccdaadd81c4648123a9f21ca6524.jpg,dry,blackheads,0.31895118951797485,False,0.5530625581741333,True,0.19845247268676758,False,0.009632292203605175,False,0.006122438702732325,False,0.006023419089615345,False,0.16581037640571594,False,0.004635591059923172,False
data/raw_images/dataset\acne\pigmentation_0_7042_jpeg.rf.0f48773bb543e9b442cdc086b664a923.jpg,oily,blackheads,0.2344653159379959,False,0.5926334261894226,True,0.08493735641241074,False,0.08154405653476715,False,0.03392381593585014,False,0.08963377773761749,False,0.005720252171158791,False,0.10826617479324341,False
data/raw_images/dataset\acne\pigmentation_0_7043_jpeg.rf.a6499b50b47fceeb2cbb04c2b4374573.jpg,oily,,0.1875024288892746,False,0.48820802569389343,False,0.29095959663391113,False,0.013498599641025066,False,0.006025577895343304,False,0.0183299258351326,False,0.276814341545105,False,0.012106828391551971,False
data/raw_images/dataset\acne\pigmentation_0_7050_jpeg.rf.cebbf6ad431fc5d4ef848eed3f62a3aa.jpg,oily,,0.29194176197052,False,0.43826088309288025,False,0.21465015411376953,False,0.012742836028337479,False,0.00909832026809454,False,0.01630466617643833,False,0.0821409747004509,False,0.21348847448825836,False
data/raw_images/dataset\acne\pigmentation_0_7051_jpeg.rf.ed61ad295af434dda57415732d2ff27e.jpg,normal,acne,0.7199629545211792,True,0.20151452720165253,False,0.13550008833408356,False,0.0055432626977562904,False,0.016567550599575043,False,0.00176693731918931,False,0.13018909096717834,False,0.014073779806494713,False
data/raw_images/dataset\acne\pigmentation_0_7053_jpeg.rf.2dd050d52a091ad81b6d0e36a40f1915.jpg,normal,,0.4642672836780548,False,0.02884351834654808,False,0.38009709119796753,False,0.09398193657398224,False,0.09855958074331284,False,0.005869588349014521,False,0.0027250279672443867,False,0.0015488569624722004,False
